2015,24.979267,2330,206.96,2.645,2.925,125.80783,120.75758,227.1019,273.30194,-3.72,-5.7743642,73.978651,985.3,2.652,-8.52,-0.075,-0.46,-1.18,-1.735,-2.545,-3.185,-3.94,-61.439029,-67.013503,2.86,0.82,5.3455,-0.36,2.269,1,1,239.7577,285.8655,-5.525,77.75
2015,25.020933,30,216.99,2.37,2.78,58.365899,52.587413,233.93,265.96597,-6.72,-7.2686117,90.931284,985.35,2.634,-11.715,-0.865,-0.61,-1.215,-1.755,-2.56,-3.195,-3.955,-61.438998,-67.013477,2.835,0.81,5.3525,-5.025,2.2685,1,1,245.39622,277.32553,-7.145,91.545
2015,25.0626,130,243.755,2.015,2.57,27.926267,24.475524,238.29313,263.63868,-8.37,-8.7263498,95.558516,985.6,2.6375,-12.335,-3.3,-0.99,-1.255,-1.77,-2.575,-3.215,-3.97,-61.439042,-67.013534,2.82,0.8,5.3445,-7.5,2.2635,1,1,249.23615,274.51355,-8.675,94.255
2015,25.104267,230,266.325,1.865,2.985,9.3087558,7.4242424,237.54671,259.65754,-11.255,-11.27,98.608455,986.2,2.7715,-12.63,-5.495,-1.535,-1.335,-1.78,-2.585,-3.225,-3.98,-61.439077,-67.013541,2.8,0.785,5.2785,-10.565,2.263,1,1,248.12396,270.19678,-11.27,94.73
2015,25.145933,330,273.405,1.075,1.535,8.424424,5.2680653,277.20982,275.00088,-9.92,-9.7,100.7741,986.55,2.6945,-7.96,-5.32,-2.06,-1.445,-1.795,-2.59,-3.24,-3.99,-61.439082,-67.01356,2.8,0.785,5.216,-10.185,2.266,1,1,287.8051,285.51948,-9.7,97.685
2015,25.1876,430,266.48,0.89,1.72,6.8884793,4.032634,286.29748,286.28145,-6.6,-6.625,98.968906,986.45,2.755,-6.265,-4.65,-2.415,-1.59,-1.82,-2.6,-3.25,-3.995,-61.439052,-67.01355,2.81,0.785,5.1565,-6.895,2.2645,1,1,296.85523,296.76983,-6.625,98.64
2015,25.229267,530,302.345,0.96,1.53,6.8884793,4.7785548,280.61823,279.62695,-7,-7.105,97.222721,986.45,2.7575,-8.385,-4.955,-2.61,-1.735,-1.86,-2.61,-3.25,-4,-61.439031,-67.013529,2.82,0.785,5.0935,-6.795,2.2635,1,1,291.17901,290.13551,-7.105,96.75
2015,25.270933,630,340.86,0.905,1.305,13.637327,11.200466,276.06219,272.17134,-8.575,-8.82,96.908012,986.45,2.767,-9.955,-5.6,-2.775,-1.87,-1.905,-2.615,-3.26,-4.005,-61.439027,-67.013539,2.8,0.785,5.0225,-8.13,2.2645,1,1,286.78186,282.83183,-8.82,95.29
2015,25.3126,730,339.86,1.1,1.605,41.051613,36.340326,268.88568,264.90838,-10.2,-10.831886,94.537346,986.5,2.7615,-10.93,-6.675,-2.97,-1.975,-1.95,-2.625,-3.26,-4.01,-61.439028,-67.013569,2.8,0.77,5.0645,-9.48,2.263,1,1,280.26475,276.17388,-10.65,92.005
2015,25.354267,830,345.78,1.29,1.725,117.70922,105.40793,268.88832,265.47526,-9.76,-10.965225,89.075138,986.5,2.7675,-9.6,-6.88,-3.135,-2.055,-1.975,-2.63,-3.26,-4.01,-61.439059,-67.013471,2.81,0.785,5.3195,-8.625,2.266,1,1,281.94569,278.25484,-10.545,87.555
2015,25.395933,930,337.79,1.615,2.275,186.54747,164.94172,264.25889,266.29912,-8.23,-9.8359013,80.973648,986.65,2.6955,-8.685,-6.96,-3.295,-2.135,-2.015,-2.64,-3.26,-4.005,-61.439151,-67.013529,2.81,0.77,5.345,-6,2.2665,1,1,278.60458,280.18598,-9.3,81.17
2015,25.4376,1030,344.865,1.92,2.565,280.37972,242.75058,236.1435,270.96789,-6.335,-8.6188108,73.258975,986.75,2.645,-6.81,-6.115,-3.325,-2.19,-2.025,-2.64,-3.26,-4,-61.439163,-67.013582,2.81,0.785,5.3335,-2.815,2.2705,1,1,252.11642,286.19111,-7.975,75.31
2015,25.479267,1130,347.23,1.97,2.54,417.59078,310.5711,228.55822,276.06877,-3.68,-7.3288507,62.495952,986.8,2.755,-5.66,-5.075,-3.225,-2.235,-2.05,-2.64,-3.25,-3.995,-61.439032,-67.013414,2.81,0.8,5.334,0.77,2.267,1,1,247.17092,292.57839,-6.5,66.55
